,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path
796,AVY,Materials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/avery-dennison-corporation-avy-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/AVY/2021/Q3/
797,EQR,Real Estate,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/equity-residential-eqr-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/EQR/2021/Q3/
798,ODFL,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/old-dominion-freight-line-inc-odfl-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/ODFL/2021/Q3/
799,BSX,Health Care,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/boston-scientific-corp-bsx-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/BSX/2021/Q3/
800,TEL,Information Technology,2021-10-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/27/te-connectivity-ltd-tel-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/TEL/2021/Q4/
801,TDY,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/teledyne-technologies-incorporated-tdy-q3-2021-ear/,/Users/gyf/Desktop/earning call analysis/TDY/2021/Q3/
802,IP,Materials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/international-paper-co-ip-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/IP/2021/Q3/
803,CME,Financials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/cme-group-inc-cme-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CME/2021/Q3/
804,MAS,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/masco-corporation-mas-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/MAS/2021/Q3/
805,HLT,Consumer Discretionary,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/hilton-worldwide-holdings-inc-hlt-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/HLT/2021/Q3/
806,HES,Energy,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/hess-corporation-hes-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/HES/2021/Q3/
807,TER,Information Technology,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/teradyne-inc-ter-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TER/2021/Q3/
808,IEX,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/idex-iex-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IEX/2021/Q3/
809,GRMN,Consumer Discretionary,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/garmin-ltd-grmn-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GRMN/2021/Q3/
810,ROL,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/rollins-inc-rol-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2021/Q3/
811,FISV,Information Technology,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/fiserv-inc-fisv-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FISV/2021/Q3/
812,AMP,Financials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/ameriprise-financial-inc-amp-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/AMP/2021/Q3/
813,DTE,Utilities,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/dte-energy-company-dte-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/DTE/2021/Q3/
814,ADP,Information Technology,2021-10-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/27/automatic-data-processing-inc-adp-q1-2022-earnings/,/Users/gyf/Desktop/earning call analysis/ADP/2022/Q1/
815,KHC,Consumer Staples,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/the-kraft-heinz-co-khc-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/KHC/2021/Q3/
816,NSC,Industrials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/norfolk-southern-corporation-nsc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/NSC/2021/Q3/
817,MCD,Consumer Discretionary,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/mcdonalds-corporation-mcd-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCD/2021/Q3/
818,CB,Financials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/chubb-ltd-cb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CB/2021/Q3/
819,MSFT,Information Technology,2021-10-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/27/microsoft-msft-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q1/
820,DLR,Real Estate,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/digital-realty-trust-dlr-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/DLR/2021/Q3/
821,V,Information Technology,2021-10-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/27/visa-v-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2021/Q4/
822,ENPH,Information Technology,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/enphase-energy-inc-enph-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ENPH/2021/Q3/
823,AMD,Information Technology,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/advanced-micro-devices-amd-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AMD/2021/Q3/
824,COF,Financials,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/capital-one-financial-cof-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2021/Q3/
825,TWTR,Communication Services,2021-10-27,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/27/twitter-inc-twtr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TWTR/2021/Q3/
826,CHRW,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/ch-robinson-worldwide-inc-chrw-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CHRW/2021/Q3/
827,JNPR,Information Technology,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/juniper-networks-inc-jnpr-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/JNPR/2021/Q3/
828,WM,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/waste-management-wm-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2021/Q3/
829,MSCI,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/msci-msci-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2021/Q3/
830,GE,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/general-electric-ge-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2021/Q3/
831,MMM,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/3m-mmm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2021/Q3/
832,ARE,Real Estate,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/alexandria-real-estate-equities-inc-are-q3-2021-ea/,/Users/gyf/Desktop/earning call analysis/ARE/2021/Q3/
833,GOOGL,Communication Services,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/alphabet-inc-googl-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/GOOGL/2021/Q3/
834,FFIV,Information Technology,2021-10-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/26/f5-networks-inc-ffiv-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/FFIV/2021/Q4/
835,FBHS,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/fortune-brands-home-security-inc-fbhs-q3-2021-earn/,/Users/gyf/Desktop/earning call analysis/FBHS/2021/Q3/
836,TXN,Information Technology,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/texas-instruments-incorporated-txn-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/TXN/2021/Q3/
837,SHW,Materials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/the-sherwin-williams-company-shw-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/SHW/2021/Q3/
838,ADM,Consumer Staples,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/archer-daniels-midland-company-adm-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/ADM/2021/Q3/
839,PHM,Consumer Discretionary,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/pultegroup-inc-phm-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PHM/2021/Q3/
840,ECL,Materials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/ecolab-inc-ecl-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ECL/2021/Q3/
841,LMT,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/lockheed-martin-corporation-lmt-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/LMT/2021/Q3/
842,PCAR,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/paccar-inc-pcar-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PCAR/2021/Q3/
843,LLY,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/eli-lilly-and-company-lly-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LLY/2021/Q3/
844,GLW,Information Technology,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/corning-glw-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2021/Q3/
845,IVZ,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/invesco-ltd-ivz-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IVZ/2021/Q3/
846,PNR,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/pentair-plc-pnr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PNR/2021/Q3/
847,PKG,Materials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/packaging-corporation-of-america-pkg-q3-2021-earni/,/Users/gyf/Desktop/earning call analysis/PKG/2021/Q3/
848,CNC,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/centene-corporation-cnc-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CNC/2021/Q3/
849,HAS,Consumer Discretionary,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/hasbro-has-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2021/Q3/
850,UPS,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/united-parcel-service-ups-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2021/Q3/
851,UHS,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/universal-health-services-inc-clas-uhs-q3-2021-ear/,/Users/gyf/Desktop/earning call analysis/UHS/2021/Q3/
852,SPGI,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/sp-global-inc-spgi-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/SPGI/2021/Q3/
853,RTX,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/raytheon-technologies-corp-rtx-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/RTX/2021/Q3/
854,BRO,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/brown-brown-inc-bro-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BRO/2021/Q3/
855,FB,Communication Services,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/facebook-fb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FB/2021/Q3/
856,CDNS,Information Technology,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/cadence-design-systems-inc-cdns-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/CDNS/2021/Q3/
857,KMB,Consumer Staples,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/kimberly-clark-corporation-kmb-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/KMB/2021/Q3/
858,OTIS,Industrials,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/otis-worldwide-corp-otis-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/OTIS/2021/Q3/
859,CE,Materials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/celanese-corporation-ce-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CE/2021/Q3/
860,SLB,Energy,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/schlumberger-limited-slb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SLB/2021/Q3/
861,HON,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/honeywell-international-hon-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HON/2021/Q3/
862,STX,Information Technology,2021-10-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/22/seagate-technology-plc-stx-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q1/
863,HCA,Health Care,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/hca-healthcare-hca-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2021/Q3/
864,RF,Financials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/regions-financial-corporation-rf-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/RF/2021/Q3/
865,VFC,Consumer Discretionary,2021-10-22,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/10/22/vf-corporation-vfc-q2-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/VFC/2022/Q2/
866,AXP,Financials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/american-express-axp-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2021/Q3/
867,WHR,Consumer Discretionary,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/whirlpool-corp-whr-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/WHR/2021/Q3/
868,ROP,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/roper-technologies-inc-rop-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ROP/2021/Q3/
869,T,Communication Services,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/att-t-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2021/Q3/
870,INTC,Information Technology,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/intel-intc-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTC/2021/Q3/
871,ALK,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/alaska-air-group-alk-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2021/Q3/
872,LUV,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/southwest-airlines-luv-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/LUV/2021/Q3/
873,SNA,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/snap-on-sna-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SNA/2021/Q3/
874,SIVB,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/svb-financial-group-sivb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q3/
875,RHI,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/robert-half-international-inc-rhi-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/RHI/2021/Q3/
876,NUE,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/nucor-corporation-nue-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/NUE/2021/Q3/
877,GPC,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/genuine-parts-company-gpc-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/GPC/2021/Q3/
878,CMG,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/chipotle-mexican-grill-inc-cmg-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CMG/2021/Q3/
879,WRB,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/w-r-berkley-corporation-wrb-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/WRB/2021/Q3/
880,FCX,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/freeport-mcmoran-inc-fcx-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FCX/2021/Q3/
881,VLO,Energy,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/valero-energy-vlo-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2021/Q3/
882,EFX,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/equifax-inc-efx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EFX/2021/Q3/
883,AAL,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/american-airlines-group-aal-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2021/Q3/
884,DOW,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/the-dow-chemical-company-dow-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DOW/2021/Q3/
885,POOL,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/pool-corporation-pool-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/POOL/2021/Q3/
886,CCI,Real Estate,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/crown-castle-international-corp-cci-q3-2021-earnin/,/Users/gyf/Desktop/earning call analysis/CCI/2021/Q3/
887,TSCO,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/tractor-supply-company-tsco-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TSCO/2021/Q3/
888,IPG,Communication Services,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/the-interpublic-group-of-companies-inc-ipg-q3-2021/,/Users/gyf/Desktop/earning call analysis/IPG/2021/Q3/
889,PPG,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/ppg-industries-inc-ppg-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/PPG/2021/Q3/
890,UNP,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/union-pacific-corporation-unp-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/UNP/2021/Q3/
891,GL,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/globe-life-inc-gl-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GL/2021/Q3/
892,ALLE,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/allegion-plc-alle-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ALLE/2021/Q3/
893,KEY,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/keycorp-key-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2021/Q3/
894,IQV,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/iqvia-holdings-inc-iqv-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/IQV/2021/Q3/
895,MMC,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/marsh-mclennan-companies-inc-mmc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MMC/2021/Q3/
896,DGX,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/quest-diagnostics-inc-dgx-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/DGX/2021/Q3/
897,DFS,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/discover-financial-services-dfs-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/DFS/2021/Q3/
898,DHR,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/danaher-corporation-dhr-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q3/
899,TSLA,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/tesla-tsla-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q3/
900,UAL,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/united-airlines-holdings-inc-ual-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/UAL/2021/Q3/
901,KMI,Energy,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/kinder-morgan-kmi-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2021/Q3/
902,ASML,Information Technology,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/asml-holding-nv-asml-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ASML/2021/Q3/
903,MTB,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/m-t-bank-mtb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2021/Q3/
904,IBM,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/ibm-ibm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2021/Q3/
905,LVS,Consumer Discretionary,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/las-vegas-sands-lvs-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q3/
906,LRCX,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/lam-research-corporation-lrcx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q3/
907,CSX,Industrials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/csx-corporation-csx-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/CSX/2021/Q3/
908,CMA,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/comerica-incorporated-cma-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CMA/2021/Q3/
909,CFG,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/citizens-financial-group-inc-cfg-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/CFG/2021/Q3/
910,ANTM,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/anthem-inc-antm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q3/
911,NTRS,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/northern-trust-corp-ntrs-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NTRS/2021/Q3/
912,MKTX,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/marketaxess-holdings-inc-mktx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MKTX/2021/Q3/
913,ABT,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/abbott-laboratories-abt-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q3/
914,NEE,Utilities,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nextera-energy-inc-nee-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q3/
915,BKR,Energy,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/baker-hughes-co-bkr-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BKR/2021/Q3/
916,VZ,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/verizon-communications-inc-vz-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/VZ/2021/Q3/
917,BIIB,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/biogen-inc-biib-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q3/
918,NDAQ,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nasdaq-inc-ndaq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NDAQ/2021/Q3/
919,NFLX,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/netflix-nflx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q3/
