,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Forward_pe
897,897,DFS,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/discover-financial-services-dfs-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/DFS/2021/Q3/,7.676098
898,898,DHR,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/danaher-corporation-dhr-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q3/,24.25345
899,899,TSLA,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/tesla-tsla-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q3/,82.39384
900,900,UAL,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/united-airlines-holdings-inc-ual-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/UAL/2021/Q3/,23.087301
901,901,KMI,Energy,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/kinder-morgan-kmi-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2021/Q3/,18.830097
902,902,ASML,Information Technology,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/asml-holding-nv-asml-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ASML/2021/Q3/,27.332481
903,903,MTB,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/m-t-bank-mtb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2021/Q3/,14.082545
904,904,IBM,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/ibm-ibm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2021/Q3/,13.14466
905,905,LVS,Consumer Discretionary,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/las-vegas-sands-lvs-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q3/,35.844086
906,906,LRCX,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/lam-research-corporation-lrcx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q3/,13.201364
907,907,CSX,Industrials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/csx-corporation-csx-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/CSX/2021/Q3/,18.676966
908,908,CMA,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/comerica-incorporated-cma-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CMA/2021/Q3/,12.909948
909,909,CFG,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/citizens-financial-group-inc-cfg-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/CFG/2021/Q3/,9.35468
910,910,ANTM,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/anthem-inc-antm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q3/,17.282722
911,911,NTRS,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/northern-trust-corp-ntrs-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NTRS/2021/Q3/,13.557312
912,912,MKTX,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/marketaxess-holdings-inc-mktx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MKTX/2021/Q3/,32.588085
913,913,ABT,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/abbott-laboratories-abt-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q3/,22.986343
914,914,NEE,Utilities,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nextera-energy-inc-nee-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q3/,25.594889
915,915,BKR,Energy,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/baker-hughes-co-bkr-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BKR/2021/Q3/,28.851238
916,916,VZ,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/verizon-communications-inc-vz-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/VZ/2021/Q3/,9.092592
917,917,BIIB,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/biogen-inc-biib-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q3/,10.714247
918,918,NDAQ,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nasdaq-inc-ndaq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NDAQ/2021/Q3/,19.039062
919,919,NFLX,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/netflix-nflx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q3/,14.240427
920,920,ISRG,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/intuitive-surgical-isrg-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2021/Q3/,39.436264
921,921,OMC,Communication Services,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/omnicom-group-inc-omc-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/OMC/2021/Q3/,11.998441
922,922,DOV,Industrials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/dover-corporation-dov-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DOV/2021/Q3/,15.9880085
923,923,TRV,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-travelers-companies-inc-trv-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/TRV/2021/Q3/,13.898804
924,924,FITB,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/fifth-third-bancorp-fitb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FITB/2021/Q3/,10.653731
925,925,SBNY,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/signature-bank-sbny-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2021/Q3/,10.886732
926,926,JNJ,Health Care,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/johnson-johnson-jnj-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q3/,17.145472
927,927,HAL,Energy,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/halliburton-hal-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2021/Q3/,22.161764
928,928,PM,Consumer Staples,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/philip-morris-international-inc-pm-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/PM/2021/Q3/,16.468119
929,929,PG,Consumer Staples,2021-10-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-procter-gamble-company-pg-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/PG/2022/Q1/,24.386793
930,930,SYF,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/synchrony-financial-syf-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SYF/2021/Q3/,5.79021
931,931,ZION,Financials,2021-10-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/18/zions-bancorp-na-zion-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q3/,11.468546
932,932,PNC,Financials,2021-10-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/16/pnc-financial-services-pnc-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2021/Q3/,10.994327
933,933,PLD,Real Estate,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/prologis-inc-pld-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2021/Q3/,54.545456
934,934,JBHT,Industrials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/jb-hunt-transport-services-inc-jbht-q3-2021-earnin/,/Users/gyf/Desktop/earning call analysis/JBHT/2021/Q3/,21.204155
935,935,TFC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/truist-financial-corporation-tfc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/TFC/2021/Q3/,9.467077
936,936,C,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/citigroup-c-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2021/Q3/,6.04586
937,937,BAC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/bank-of-america-bac-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q3/,11.028481
938,938,WBA,Consumer Staples,2021-10-14,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/14/walgreens-boots-alliance-inc-wba-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/WBA/2021/Q4/,8.645099
939,939,UNH,Health Care,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/unitedhealth-group-unh-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2021/Q3/,22.633718
940,940,WFC,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/wells-fargo-wfc-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q3/,11.282085
941,941,DPZ,Consumer Discretionary,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/dominos-pizza-inc-dpz-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DPZ/2021/Q3/,21.808317
942,942,USB,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/us-bancorp-usb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/USB/2021/Q3/,11.240093
943,943,DAL,Industrials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/delta-air-lines-dal-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2021/Q3/,13.178693
944,944,FRC,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/first-republic-bank-frc-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2021/Q3/,16.836164
945,945,BLK,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/blackrock-blk-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BLK/2021/Q3/,14.172781
946,946,JPM,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/jpmorgan-chase-jpm-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2021/Q3/,9.876357
947,947,FAST,Industrials,2021-10-12,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/12/fastenal-co-fast-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FAST/2021/Q3/,30.404623
948,948,CAG,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/conagra-brands-inc-cag-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q1/,13.515151
949,949,LW,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/lamb-weston-holdings-inc-lw-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q1/,23.462961
950,950,STZ,Consumer Staples,2021-10-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/10/06/constellation-brands-stz-q2-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q2/,21.041231
951,951,PEP,Consumer Staples,2021-10-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/05/pepsico-inc-pep-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PEP/2021/Q3/,26.037094
952,952,PAYX,Information Technology,2021-09-30,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/30/paychex-payx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q1/,31.002586
953,953,MKC,Consumer Staples,2021-09-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/30/mccormick-co-inc-mkc-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q3/,32.558067
954,954,CTAS,Industrials,2021-09-29,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/29/cintas-corporation-ctas-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTAS/2022/Q1/,31.456596
955,955,FDS,Financials,2021-09-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/28/factset-research-systems-inc-fds-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q4/,27.408857
956,956,CCL,Consumer Discretionary,2021-09-24,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/24/carnival-corporation-ccl-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q3/,8.346153
957,957,COST,Consumer Staples,2021-09-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/24/costco-wholesale-cost-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2021/Q4/,35.391834
958,958,NKE,Consumer Discretionary,2021-09-23,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/23/nike-inc-nke-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q1/,23.290457
959,959,DRI,Consumer Discretionary,2021-09-23,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/23/darden-restaurants-inc-dri-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DRI/2022/Q1/,14.915977
960,960,ACN,Information Technology,2021-09-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/23/accenture-plc-acn-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ACN/2021/Q4/,27.333973
961,961,DFS,Financials,2021-09-23,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/23/dfs-furniture-plc-dfs-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DFS/2021/Q4/,7.6779594
962,962,GIS,Consumer Staples,2021-09-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/22/general-mills-inc-gis-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q1/,18.732143
963,963,LEN,Consumer Discretionary,2021-09-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/22/lennar-len-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2021/Q3/,4.4062133
964,964,FDX,Industrials,2021-09-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/21/fedex-corporation-fdx-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q1/,9.091007
965,965,ADBE,Information Technology,2021-09-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/21/adobe-inc-adbe-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADBE/2021/Q3/,24.696
966,966,AZO,Consumer Discretionary,2021-09-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/21/autozone-inc-azo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AZO/2021/Q4/,17.302483
967,967,ZS,Information Technology,2021-09-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/17/zscaler-inc-zs-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZS/2021/Q4/,151.25806
968,968,KR,Consumer Staples,2021-09-17,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/17/kroger-kr-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KR/2021/Q2/,15.665191
969,969,ORCL,Information Technology,2021-09-17,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/17/oracle-orcl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2022/Q1/,13.258554
970,970,CPRT,Industrials,2021-09-09,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/09/copart-inc-cprt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CPRT/2021/Q4/,23.789827
971,971,LULU,Consumer Discretionary,2021-09-09,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/09/lululemon-athletica-lulu-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q2/,32.812973
972,972,OKTA,Information Technology,2021-09-08,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/08/okta-inc-okta-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKTA/2022/Q2/,-182.7347
973,973,HPE,Information Technology,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/hewlett-packard-enterprise-co-hpe-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/HPE/2021/Q3/,7.3279815
974,974,COO,Health Care,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/the-cooper-companies-coo-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/COO/2021/Q3/,20.030006
975,975,DOCU,Information Technology,2021-09-03,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/03/docusign-docu-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q2/,34.65116
976,976,AVGO,Information Technology,2021-09-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/03/broadcom-ltd-avgo-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AVGO/2021/Q3/,16.16921
977,977,HRL,Consumer Staples,2021-09-02,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/02/hormel-foods-corporation-hrl-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HRL/2021/Q3/,25.153303
978,978,BF.B,Consumer Staples,2021-09-01,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/01/brown-forman-corporation-bfb-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/BF.B/2022/Q1/,0.0
979,979,CPB,Consumer Staples,2021-09-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/01/campbell-soup-company-cpb-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPB/2021/Q4/,17.410652
980,980,CRWD,Information Technology,2021-09-01,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/09/01/crowdstrike-holdings-inc-crwd-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q2/,162.02223
981,981,NTES,Communication Services,2021-08-31,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/31/netease-ntes-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NTES/2021/Q2/,19.241238
982,982,NDSN,Industrials,2021-08-31,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/31/nordson-corporation-ndsn-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NDSN/2021/Q3/,21.924038
983,983,ZM,Information Technology,2021-08-31,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/31/zoom-video-communications-zm-q2-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZM/2022/Q2/,20.52174
984,984,CTLT,Health Care,2021-08-30,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/30/catalent-inc-ctlt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2021/Q4/,23.228573
985,985,MRVL,Information Technology,2021-08-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/27/marvell-technology-group-mrvl-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MRVL/2022/Q2/,25.376713
986,986,HPQ,Information Technology,2021-08-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/26/hp-inc-hpq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HPQ/2021/Q3/,8.560502
987,987,WDAY,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/workday-inc-wday-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WDAY/2022/Q2/,49.53652
988,988,SJM,Consumer Staples,2021-08-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/26/jm-smucker-sjm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SJM/2022/Q1/,15.971208
989,989,DG,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/dollar-general-corporation-dg-q2-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q2/,20.837334
990,990,DLTR,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/dollar-tree-inc-dltr-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DLTR/2021/Q2/,21.665329
991,991,ADSK,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/autodesk-adsk-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ADSK/2022/Q2/,28.149342
992,992,CRM,Information Technology,2021-08-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/salesforcecom-crm-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q2/,34.83015
993,993,ULTA,Consumer Discretionary,2021-08-26,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/26/ulta-beauty-ulta-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ULTA/2021/Q2/,22.027933
994,994,SPLK,Information Technology,2021-08-25,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/25/splunk-splk-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SPLK/2022/Q2/,-72.01492
995,995,INTU,Information Technology,2021-08-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/24/intuit-inc-intu-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTU/2021/Q4/,26.314882
996,996,MDT,Health Care,2021-08-24,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/08/24/medtronic-plc-mdt-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MDT/2022/Q1/,16.852272
997,997,PDD,Consumer Discretionary,2021-08-24,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/pinduoduo-inc-pdd-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PDD/2021/Q2/,28.151852
998,998,BBY,Consumer Discretionary,2021-08-24,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/best-buy-bby-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q2/,9.218852
999,999,AAP,Consumer Discretionary,2021-08-24,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/24/advance-auto-parts-inc-aap-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AAP/2021/Q2/,16.348125
1000,1000,PANW,Information Technology,2021-08-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/24/palo-alto-networks-panw-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/PANW/2021/Q4/,52.248608
1001,1001,JD,Consumer Discretionary,2021-08-23,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/23/jdcom-jd-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q2/,24.61244
1002,1002,EL,Consumer Staples,2021-08-20,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/20/the-estee-lauder-companies-el-q4-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2021/Q4/,27.618408
1003,1003,AMAT,Information Technology,2021-08-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/20/applied-materials-amat-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/AMAT/2021/Q3/,12.528812
1004,1004,ROST,Consumer Discretionary,2021-08-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/19/ross-stores-inc-rost-q2-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ROST/2021/Q2/,17.093285
1005,1005,TPR,Consumer Discretionary,2021-08-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/19/tapestry-inc-tpr-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TPR/2021/Q4/,8.167938
1006,1006,CSCO,Information Technology,2021-08-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/08/19/cisco-systems-csco-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CSCO/2021/Q4/,13.351901
1007,1007,SNPS,Information Technology,2021-08-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/19/synopsys-inc-snps-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SNPS/2021/Q3/,30.284922
1008,1008,KEYS,Information Technology,2021-08-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/08/19/keysight-technologies-keys-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/KEYS/2021/Q3/,18.056149
1009,1009,TGT,Consumer Discretionary,2021-08-19,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/19/target-tgt-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TGT/2021/Q2/,16.440956
1010,1010,NVDA,Information Technology,2021-08-18,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/18/nvidia-corporation-nvda-q2-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NVDA/2022/Q2/,33.32626
1011,1011,LOW,Consumer Discretionary,2021-08-18,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/08/18/lowes-low-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LOW/2021/Q2/,15.143333
