,Ticker,Sector,Date,Year,Quarter,Forward_pe,Trailing_pe,Trailing_eps,Market_cap,Target,svd_1,svd_2,svd_3,svd_4,f_k,g_f,d_c,spache,neg_vader,neu_vader,pos_vader,sent_TB,Litigious,Positive,WeakModal,Uncertainty,StrongModal,Negative,Constraining,Target_Class
886,AAL,5,2021-10-21,1,3.0,-150.51091,0.0,-5.184,10716355584.0,-3.72046150742111,0.0230129834621008,0.021962386026126,0.0209284941133591,-0.0232792459615455,-0.5757497727845373,-0.5993737892855364,-1.0030383191837182,-0.7177655892507804,0.077,0.719,0.204,0.0811345359938076,0.11826319452160979,0.07845837620228141,0.5655758871430627,0.08088179105992803,0.850319029757472,0.1444463594785571,0.9360403292296134,-1
887,DOW,2,2021-10-21,1,3.0,10.668495,8.833225,7.705,50278965248.0,-1.45122649344018,0.0237799954394801,0.0048143212405999,0.023422417491871,0.0323405246173293,0.32129007866133125,0.4289878206316467,0.992877364602746,0.16862196909342064,0.046,0.721,0.232,0.0946759650605803,-0.37773002707403985,0.3609302591368746,-0.6608118586079786,-0.5580466779166149,-0.6788436889886734,0.1567377890903212,0.5094487681433741,0
888,POOL,3,2021-10-21,1,3.0,24.116377,27.239883,14.753,16082503680.0,0.75100636870268,0.0319410905023658,0.0174138908810551,-0.0099313344541567,0.0327214484302874,-0.6932585594899133,-0.6031477095283336,-1.216980416161155,-0.6411929158035461,0.064,0.645,0.291,0.1143574083908656,-0.6611547251286968,0.5021662006041713,-0.13521711042896095,-0.43026098412130626,-0.42398323586431585,-0.1628393808155453,0.11840650381432144,0
889,CCI,1,2021-10-21,1,3.0,53.28701,61.431553,2.871,75933745152.0,0.6631407550810801,0.0191165503178446,-0.0039704422118755,0.0082881906954634,-0.0090514253658384,2.286610913761389,2.6155917744736796,1.4219872700445022,2.512966999236338,0.029,0.695,0.277,0.0860019890019889,-0.3541113022361518,-0.8160359197572638,0.039981138964044954,0.04893536761110088,1.1051794828818295,-0.6053308468390528,0.11840650381432144,0
890,TSCO,3,2021-10-21,1,3.0,23.67931,26.304182,7.821,23401502720.0,-1.05027633984852,0.021125995669086,-0.009359803859674,0.0143105565111435,0.0252490187123238,-0.4257702651581368,-0.193269064992663,-1.1537987629085351,-0.7198453884740356,0.031,0.685,0.284,0.1250804142736414,0.2127380938731621,0.2785426266142849,0.21517938835705086,-0.014957479286553407,-0.42398323586431585,0.26736065559619804,-0.0593399799716116,0
891,IPG,6,2021-10-21,1,3.0,12.22797,18.003952,1.771,12556847104.0,-0.32363198666707,0.0288196420018285,-0.0106521595690665,-0.0098974528093133,-0.0116115075632286,0.8968875364810209,0.9982715839966622,0.19917343467676146,0.8679723699246549,0.014,0.691,0.295,0.1202437538651824,0.18911936903527402,0.5727841713378196,-0.3104153598219669,0.6878638365876437,0.5954585766331144,0.30423494443149035,-0.23708646375754464,0
892,PPG,2,2021-10-21,1,3.0,14.681872,20.240295,5.951,28454291456.0,-1.98787804805871,0.0222705779938577,0.0107876773021036,0.0172852176392386,0.037392602127565,1.2267243455445913,1.3813550192262234,0.675284783070293,0.74509830714434,0.051,0.727,0.222,0.1168606863566541,-1.6295224434821078,-1.2162044205812708,-0.6608118586079786,-1.0691894530978492,-0.6788436889886734,-1.146153749756673,-0.6281287280865974,0
893,UNP,5,2021-10-21,1,3.0,19.981537,24.383503,9.335,143120629760.0,2.72829366650731,0.0246457021332493,0.0170677570601719,0.0052573416954173,0.0155548011607819,0.47191176172729443,0.4179480886129969,0.27928949962658245,0.775211898179063,0.041,0.679,0.28,0.1446921117837452,0.4253066174141548,0.6316324802825265,-0.48561360921497276,-0.3983145606724791,0.08573767038439928,1.5210864759961358,-0.0948892767287982,0
894,GL,8,2021-10-21,1,3.0,11.71784,13.06432,7.385,9492183040.0,-0.18207753383199,0.0235212097324217,0.0420682287947377,-0.0195872931434993,-0.001483704845549,0.6004305524575576,0.4901091353398742,0.5575656256720235,1.3353614724193432,0.083,0.738,0.179,0.0705029553779553,0.2363568187110502,-0.40409775714431534,0.5655758871430627,0.8795423772806066,-0.42398323586431585,0.5623549662785363,0.7938431422008669,0
895,ALLE,5,2021-10-21,1,3.0,19.572554,21.46856,5.086,9812197376.0,1.52068121580709,0.0252331542461844,0.0059563299398884,-0.001531247853103,0.0207063323923612,-0.21666008127758837,-0.5755231080092489,0.49804599634418417,-0.18826401934413264,0.048,0.642,0.311,0.1372860120479168,-0.424967476749816,-0.015698918109249664,-0.8360101080009846,-0.5580466779166149,-0.6788436889886734,0.6361035439491209,0.15395580057150804,0
896,KEY,8,2021-10-21,1,3.0,9.125616,7.4868693,2.567,17278687232.0,1.09335669207044,0.0279901750914427,0.063698979905564,-0.0700905545150687,-0.0094049983617099,-1.3280370020788155,-1.2648292327126296,-0.8148870557053092,-1.0159151968799063,0.026,0.715,0.259,0.0282538938724505,-1.1807666715622345,-1.0749684791139742,-0.8360101080009846,-0.813618065507232,-0.42398323586431585,-0.4332508322743554,-0.8769738053869036,0
897,IQV,11,2021-10-21,1,3.0,20.370443,37.273792,3.929,39414403072.0,0.8044335033770601,0.026961104948287,-3.294929178866567e-05,-0.015665349674034,-0.0102041740573885,-0.30715184756753344,-0.31814223623925786,0.648631891262925,0.2358390609908778,0.018,0.772,0.211,0.1073516538709909,-0.3304925773982637,-0.8984235522798535,-0.13521711042896095,-0.7816716420584049,-0.933704142113031,-0.8019937206272783,-0.8769738053869036,0
898,MMC,8,2021-10-21,1,3.0,23.625557,25.165478,5.29,80293453824.0,0.6768477694064601,0.0244502789395199,0.0151947588382732,-0.0342413752985212,-0.0028163423056899,-0.04660995203364505,0.11527046718078504,0.9425923147262849,0.501956307228386,0.043,0.69,0.267,0.1095201211344709,-0.5666798257771445,-0.6747999782899672,0.039981138964044954,-0.589993101365442,0.34059812350875684,-0.4455422618861195,-0.34373435402910446,0
899,DGX,11,2021-10-21,1,3.0,15.357224,8.970345,16.633,16608967680.0,0.77738365304604,0.0198188643445904,-0.0080689554083735,-0.0086553856177972,0.0025782471608111,1.5575973863262826,1.4045963354525457,1.1966392680918991,1.7218587151272744,0.031,0.782,0.187,-0.0768457584082584,-1.2043853964001225,-0.7218786254457327,0.039981138964044954,-0.589993101365442,-0.933704142113031,-0.4455422618861195,-0.6636780248437839,0
900,DFS,8,2021-10-21,1,3.0,7.676098,6.056023,16.724,30186827776.0,0.27235179210106997,0.0269926971121495,0.0306577124385868,-0.0454195364253714,0.0004340025526279,-0.023311483633313337,-0.20580026076196503,0.4238114721136813,0.08907472974413891,0.038,0.635,0.328,0.1460969138388493,-1.1099104970485703,-0.4982550514558464,-0.6608118586079786,-0.5580466779166149,-0.6788436889886734,-0.5315822691684682,-0.41483294754347766,0
901,DHR,11,2021-10-21,1,3.0,24.25345,28.47071,7.882,176050339840.0,0.84958960269203,0.025009310314919,-0.0215176782958015,-0.0006232753519922,0.0057750776565245,2.0108116231298854,1.6344506182896286,1.1831658491971415,1.6611737452000703,0.017,0.714,0.268,0.0849719724719724,-0.9209606983454656,-0.486485389666905,-0.3104153598219669,-0.23858244342834342,-0.6788436889886734,-0.50699940994494,-0.37928365078629106,0
902,TSLA,3,2021-10-21,1,3.0,82.39384,235.33636,3.062,727455760384.0,1.75391416955047,0.0155364359092389,-0.0168151399914853,0.05402398964763,-0.0346308507550042,-1.7579128623125908,-1.6611076520458934,-2.5750000922885348,-1.960221727465742,0.043,0.712,0.244,0.126115071139501,3.0706037992576194,2.632474984402562,4.770333872575205,3.179684865596161,2.6343422016279754,2.3937779784313866,2.6779558703317567,0
903,UAL,5,2021-10-21,1,3.0,23.087301,0.0,-10.198,14098556928.0,0.021400516421159997,0.0192667774032245,-0.0015940043137088,0.027291654618408,-0.0138945974654104,0.4978719333432955,0.3798141121585901,-0.45238426982895563,0.2717429375986599,0.044,0.745,0.21,0.0963351343313175,0.28359426838682633,0.0902280379912228,0.3903776377500568,1.6143101166036309,0.5954585766331144,0.3779835221020749,1.7536741546449053,0
904,KMI,10,2021-10-21,1,3.0,18.830097,25.260416,0.768,43965464576.0,0.79862740538903,0.0241772102069715,0.0412237276355143,0.033854817409949,-0.0042668923155611,-1.332848117238329,-1.2826366674195013,-1.486602823128365,-1.1458845943462979,0.056,0.7,0.244,0.0976432980599648,-0.5430611009392564,-0.5100247132447878,-0.13521711042896095,-0.17468959653068913,0.5954585766331144,-0.1505479512037812,-0.6992273216009706,0
905,ASML,9,2021-10-21,1,3.0,27.332481,35.62662,15.017,217443270656.0,1.70272400656479,0.0231775075144867,-0.0151902905695212,0.0052386137094345,-0.0031783301939581,1.056687462468186,0.9634654115062172,0.8799157530189448,1.3383419234521021,0.05,0.693,0.257,0.1002573266062474,-0.8737232486696894,-0.8631145669130293,-0.6608118586079786,-0.7497252186095777,-0.933704142113031,-1.3182337643213704,0.3672515811146277,0
906,MTB,8,2021-10-20,1,3.0,14.082545,11.735981,13.946,21087610880.0,-0.40521734332891995,0.0247891060301188,0.0755826051859494,-0.0548452202000344,-0.025072410450696,-0.4517042160362678,-0.5026088728148871,-0.41319924734100993,0.07367822234901399,0.045,0.733,0.222,0.0248731361231361,-0.14154277869515905,-1.192665097003388,-0.8360101080009846,0.08088179105992803,-0.933704142113031,-0.35950225460377083,-0.5925794313294107,0
907,IBM,9,2021-10-20,1,3.0,13.14466,25.582054,5.283,121030090752.0,-9.56307066650574,0.0226498765471111,-0.0377784757667829,-0.0168559469733794,-0.0498729587542477,-1.2493824390475006,-1.2928554727476473,-0.5799761626292167,-1.0493325012199315,0.024,0.705,0.271,0.0753909266409266,0.14188191935949787,0.06668871441334003,-0.6608118586079786,-0.49415383101896054,-0.1691227827399583,0.5254806774432441,-0.023790683214424988,-1
908,LVS,3,2021-10-20,1,3.0,35.844086,0.0,-1.499,25498316800.0,-1.89777325737015,0.0084202443700694,0.00445848003385,0.0189941510634248,-0.0076041701372949,-1.2246896075676317,-1.5319724178706602,-1.219539598588282,-1.6547959460822748,0.017,0.634,0.348,0.2025908434999344,-1.7476160676715484,-1.6987605539278676,-0.48561360921497276,-1.5803322282790835,-0.933704142113031,-1.785308089568406,-1.6235090372878223,0
909,LRCX,9,2021-10-20,1,3.0,13.201364,16.357983,29.588,66925830144.0,-1.7824963907769598,0.0191970246998755,0.0037742258704163,-0.0015377048816604,-0.0106248189431944,0.9764703725421767,0.9552581997927043,0.7208802596164839,1.1166993917230652,0.04,0.748,0.212,0.0832049026507154,-0.18878022837093522,-0.12162587420972212,-0.3104153598219669,0.08088179105992803,-0.933704142113031,-0.3349193953802426,0.616096658414934,0
910,CSX,5,2021-10-20,1,3.0,18.676966,20.92511,1.589,72315879424.0,1.59605122365882,0.0233122177195718,0.0030591370196974,0.0133086638592176,0.0034283477160449,0.46848081701615024,0.37642599129823723,0.4212194472658036,0.29348296450374817,0.061,0.704,0.235,0.1371220554337437,-0.7556296244802491,-0.6512606547120844,0.039981138964044954,-0.6219395248142692,-0.6788436889886734,0.046114922584444336,-0.27263576051473126,0
911,CMA,8,2021-10-20,1,3.0,12.909948,9.369942,8.031,9855381504.0,-0.28758771324324,0.0250027490538085,0.0527123205136076,-0.0489049431250767,-0.0196518021583426,0.1952102308154813,0.07705134072211674,0.22682116091215532,0.3651573578793222,0.039,0.67,0.291,0.1208328885726145,-0.2123989532088233,-0.2510921538880773,-0.13521711042896095,-0.589993101365442,-0.6788436889886734,0.8573492769608747,0.5094487681433741,0
912,CFG,8,2021-10-20,1,3.0,9.35468,7.6144576,4.77,18821994496.0,-2.79088434322468,0.0239977242536498,0.0497508113316078,-0.0533255382582592,-0.0214152756857041,-0.01556307453596857,0.0794800106328422,-0.016992956968761443,0.1982162814648634,0.039,0.646,0.315,0.1612879667757717,-0.3304925773982637,-0.12162587420972212,-0.6608118586079786,-0.589993101365442,-0.933704142113031,0.132154929866793,0.5094487681433741,0
913,ANTM,11,2021-10-20,1,3.0,17.282722,22.238167,22.228,118997139456.0,1.49982691952009,0.0230478437586032,-0.0004188570593407,-0.0078406429724026,0.0077768402405321,2.520921318659167,2.527099368285941,0.8880777748803123,2.421677499841521,0.032,0.671,0.297,0.0915052447552447,-0.5430611009392564,0.18438533230275386,-0.3104153598219669,0.2086674848552366,-0.42398323586431585,0.24277779637266989,-0.0948892767287982,0
914,NTRS,8,2021-10-20,1,3.0,13.557312,16.238169,6.34,21542324224.0,-0.22308881725055998,0.0249508754251866,0.0330043367659556,-0.039431504259433,-0.0179471980717486,0.0923234644994825,-0.13262053475002503,0.6435525828688013,0.4860604191388553,0.027,0.692,0.281,0.0649668266516092,-1.1335292218864583,-1.0278898319582086,-0.3104153598219669,-0.8775109124048863,-0.933704142113031,-0.4086679730508272,-0.6992273216009706,0
915,MKTX,8,2021-10-20,1,3.0,32.588085,35.232555,7.31,9807034368.0,1.24232998461671,0.0182752200649566,0.0185851216688353,-0.018345429902278,-0.0176172276248671,0.4857086862553429,-0.18810906051572351,1.200413887190214,0.8226937529538011,0.035,0.723,0.242,0.0564935064935064,-0.8501045238318014,-1.0867381409029155,-0.3104153598219669,0.1447746379575823,-0.6788436889886734,-1.010948024027268,-0.7703259151153438,0
916,ABT,11,2021-10-20,1,3.0,22.986343,25.46425,4.03,193999093760.0,1.41108225416779,0.0231935281152275,-0.0062581243175497,-0.0160628648698631,0.0560171948903026,1.5099280651498321,1.0109458773771212,0.9370077681552637,1.6146692699429321,0.04,0.719,0.241,0.0833658787255909,-1.015435597697018,-1.227974082370212,-0.13521711042896095,-0.7497252186095777,-0.933704142113031,-1.269068045874314,-1.4102132567447028,0
917,NEE,7,2021-10-20,1,3.0,25.594889,94.74966,0.614,137585262592.0,-0.13107794655823,0.0220618412757408,0.0373331036806261,0.0508305238059195,0.0015655186771553,3.241742974118719,3.161578191535521,1.8944701008286484,3.214113867185389,0.024,0.687,0.289,0.0630102513227512,0.09464446968372171,0.8552560542724127,0.7407741365360686,3.1157920186985066,0.850319029757472,0.05840635219620843,0.3672515811146277,0
918,BKR,10,2021-10-20,1,3.0,28.851238,100.25862,0.18,30387982336.0,-4.26035466451318,0.0257775440295732,0.0166383151442538,0.0207474783278719,0.00741154068116,0.2277951971371884,-0.0019414856179586172,0.12250383399737319,0.3154237727013775,0.029,0.69,0.281,0.1147966507177032,-0.047067879343606754,0.4903965388152298,0.039981138964044954,0.6239709896899894,-0.1691227827399583,1.1400521580314489,1.6470262643733455,-1
919,VZ,6,2021-10-20,1,3.0,9.092592,9.228383,5.32,205858160640.0,-0.41037347173737,0.0256293652018373,-0.01187281619796,-0.012885867381442,-0.0141244570730748,-0.35653751559804164,-0.3132498575755616,-0.0744152017039975,-0.06940409641585385,0.025,0.7,0.274,0.1246627909127909,-0.4013487519119279,0.33739093555899186,-0.8360101080009846,-0.5261002544677877,1.6149003891305447,-0.4209594026625913,-0.30818505727191786,0
920,BIIB,11,2021-10-20,1,3.0,10.714247,19.401978,10.217,29140631552.0,1.36548900133097,0.0151819615900598,-0.0045984549073094,0.0078462539017813,-0.0030725123367363,1.7620243408727059,1.765360778588783,1.760090708369205,1.5618022149038124,0.054,0.757,0.188,0.0779191444520391,0.8504436644961402,0.6434021420714678,0.3903776377500568,1.3267923055641866,-0.42398323586431585,1.2383835949255617,0.47389947138618754,0
921,NDAQ,8,2021-10-20,1,3.0,19.039062,21.260187,6.872,24436152320.0,-0.15063418670487,0.0223986784635713,0.0033346502541928,-0.0159297296404939,-0.0065348075645625,2.5066972253605915,2.3125894703409444,1.8072818814892786,2.453971729078892,0.032,0.689,0.278,0.0777752682100507,0.3308317180626025,0.5492448477599368,-0.6608118586079786,-0.23858244342834342,0.34059812350875684,0.4394406701608954,0.01175861354276162,0
922,NFLX,6,2021-10-20,1,3.0,14.240427,16.77847,11.091,82614976512.0,4.48218924393304,0.0106137089752317,-0.0220350497653829,0.0387252777683755,-0.0397487209876121,-1.548729036782463,-1.7104578453896917,-3.3941108315782635,-1.7639334068257595,0.016,0.654,0.33,0.1882392097103131,0.8976811141719163,1.384890834774775,3.1935496280381517,3.1157920186985066,4.418365373498478,1.1523435876432129,1.2559840000442928,1
923,ISRG,11,2021-10-20,1,3.0,39.436264,47.130226,4.638,78424236032.0,-0.050024401489910005,0.0208840053837736,0.0046509096400434,-0.0108288473311837,0.0060995528489057,-0.19542669376792826,-0.14200037403093183,1.1941499429827407,0.011907583056988863,0.051,0.747,0.202,0.023931426972324,0.779587489982476,0.3844695827147574,0.039981138964044954,1.5823636931548037,-0.6788436889886734,1.0785950099726285,0.9360403292296134,0
924,OMC,6,2021-10-19,1,3.0,11.998441,11.976635,6.42,16367043584.0,-2.2753992886016197,0.0276090284323095,-0.015803047094078,-0.0149388772365807,-0.0019148943143012,1.8622119548088467,2.1452457608432147,0.5274535220913389,1.4722165260497042,0.016,0.709,0.275,0.148118861425313,-0.2123989532088233,0.019610067257574488,-0.6608118586079786,0.1447746379575823,0.08573767038439928,0.1813206483138494,-0.5214808378150375,0
925,DOV,5,2021-10-19,1,3.0,15.9880085,20.527817,6.489,19203276800.0,0.55982515687263,0.0261266647937641,-0.0053782878325999,-0.0034215858156557,0.0278723955721854,0.8462982018446946,0.7815978578418847,0.1229748105840598,0.6875738821058822,0.042,0.693,0.264,0.1279871953888807,-0.4013487519119279,-0.2628618156770187,-0.48561360921497276,-0.5261002544677877,-0.42398323586431585,0.05840635219620843,-0.023790683214424988,0
926,TRV,8,2021-10-19,1,3.0,13.898804,12.226035,14.281,42928570368.0,2.12369075533804,0.0208833564240734,0.0407030928465354,-0.0215921989887546,-0.0087672572040051,1.3954785683643898,1.1760818053265722,0.687361487036253,1.2958357853434925,0.081,0.689,0.229,0.1774723342641428,0.7559687651445879,0.9376436867950024,-0.3104153598219669,0.46423887244585377,-0.42398323586431585,1.8652465051255305,0.2606036908430679,0
927,FITB,8,2021-10-19,1,3.0,10.653731,9.853511,3.618,24486443008.0,3.77873852920627,0.0260484511313784,0.0567987473181835,-0.0625523138836755,-0.0188188584621028,0.21146739947767676,0.43392141877202384,1.1741776082484634,0.4339794854168494,0.051,0.673,0.276,0.0487659687251523,-0.3068738525603756,-0.08631688884289797,-0.3104153598219669,0.17672106140640945,-0.6788436889886734,0.3656920924903108,0.08285720705713484,1
928,SBNY,8,2021-10-19,1,3.0,10.886732,10.944974,13.954,11763130368.0,4.3977956258068005,0.0233444514530409,0.0567296845345302,-0.054651085837289,-0.0328099817041731,-0.5526126785779639,-0.56096001084842,-0.1804362729675168,0.24332852866752944,0.045,0.704,0.251,0.0660542691957165,-0.047067879343606754,-0.9219628758577362,-0.13521711042896095,-0.43026098412130626,-0.1691227827399583,-0.31033653615671447,-0.7703259151153438,1
929,JNJ,11,2021-10-19,1,3.0,17.145472,23.985174,6.691,468599701504.0,-0.054919351054019995,0.0243875119470157,-0.004002904487268,-0.0157484719002005,0.0399701633939806,0.4569372756673655,0.5175667790267445,2.109217688884249,0.6167658197240405,0.04,0.691,0.269,0.0795493986091653,0.00016957033216940192,0.4668572152373471,0.3903776377500568,0.8795423772806066,0.08573767038439928,1.5333779056079,-0.1659878702431714,0
930,HAL,10,2021-10-19,1,3.0,22.161764,21.829763,0.447,33887238144.0,1.37930535533064,0.0209663133006362,0.0059940729082583,0.0248595864301399,0.0037378517194601,0.23312761504859278,-0.021256820793344112,0.1350349685990852,-0.32452788123708703,0.028,0.717,0.255,0.0824939144987068,0.35445044290049055,0.7022504510161748,-0.13521711042896095,-0.23858244342834342,0.5954585766331144,0.3534006628785467,0.47389947138618754,0
931,PM,4,2021-10-19,1,3.0,16.468119,18.33218,5.74,164172152832.0,1.28405440628791,0.0220937472158663,-0.0245314402919179,-0.0095629077234692,0.020782325541009,2.2119957228045197,2.0864774352629936,2.1773637577148457,2.3208526464604815,0.03,0.673,0.297,0.1637188255185241,1.5590054096327826,0.9258740250060611,0.5655758871430627,1.0712209179735694,-0.42398323586431585,0.7344349808432337,0.7582938454436804,0
932,PG,4,2021-10-19,2,1.0,24.386793,28.349781,5.472,375382638592.0,0.39101595154157004,0.0243541298683895,-0.0273981052087578,-0.0061664783883901,0.0484382321497287,-0.07738722188676432,-0.2510143783892655,0.10071958096387305,0.08964424994549057,0.059,0.644,0.297,0.0860686108763031,-0.6611547251286968,-0.7807269343904396,-0.13521711042896095,0.08088179105992803,-0.42398323586431585,-0.1505479512037812,-0.7347766183581571,0
933,SYF,8,2021-10-19,1,3.0,5.79021,4.6746354,7.069,18147108864.0,-0.80214281655211,0.0230681564897095,0.021485387746206,-0.032817509378327,-0.013728111637295,1.775010493019617,1.7073036471366139,1.0312891287740666,1.8133186713582983,0.035,0.675,0.29,0.0833393719806763,0.02378829517005748,0.43154822987052294,0.039981138964044954,0.30450675520171805,-0.6788436889886734,0.8327664177373465,0.18950509732869467,0
934,ZION,8,2021-10-18,1,3.0,11.468546,7.471037,7.078,8281587200.0,1.6390815768388098,0.0233140937798208,0.0573061712712341,-0.0512299620460459,-0.0289750987245244,0.3811395820430981,0.589237137180507,-0.027682336137393265,0.6134275544643374,0.04,0.701,0.259,0.0745775709050045,1.0157747383613567,0.18438533230275386,0.7407741365360686,0.4322924489970266,-0.6788436889886734,1.0908864395843925,-0.6281287280865974,0
935,PNC,8,2021-10-16,1,3.0,10.994327,15.210853,10.173,65623470080.0,0.0,0.0216404898389818,0.0458828074953214,-0.0385378629631001,-0.0248210818849034,-0.7186141423352441,-0.5542889851952618,-0.0304267202536757,-0.18152537195929552,0.028,0.722,0.25,0.1126946395441293,-0.18878022837093522,-0.5335640368226705,-0.3104153598219669,-0.04690390273538055,-0.1691227827399583,-0.35950225460377083,-0.4859315410578509,0
936,PLD,1,2021-10-15,1,3.0,54.545456,47.617245,2.644,92600705024.0,2.0513926458159504,0.0194623411673069,0.0211481086553496,0.0077300913031012,-0.0093757337492828,-0.5651972976425998,-0.6674930801129261,0.353888060223193,-0.011791369735319456,0.034,0.694,0.272,0.1531930854533594,-1.346097745427451,-1.251513405948095,-0.48561360921497276,-0.8775109124048863,-0.42398323586431585,-1.404273771603719,-0.841424508629717,0
937,JBHT,5,2021-10-15,1,3.0,21.204155,27.534126,6.3,18217828352.0,-0.7871949493449,0.0218062864971937,-0.0004050965150875,0.0192067380800836,-1.23367106154278e-05,1.4882480026160725,1.4529144887929186,-0.06372706848668007,0.9489369688972601,0.028,0.686,0.285,0.1417147722308273,-0.44858620158770407,0.13730668514698832,-0.3104153598219669,-0.07885032618420769,-0.42398323586431585,0.1813206483138494,0.9360403292296134,0
938,TFC,8,2021-10-15,1,3.0,9.467077,10.865974,4.238,61565124608.0,0.68470519709901,0.0270808132326714,0.0395817851389469,-0.0367877488211613,-0.0235506132150174,0.019975075828930447,0.1960254273836078,0.39836912089774074,0.07060347510313823,0.034,0.695,0.272,0.1248697790156643,0.7559687651445879,0.8434863924834713,0.7407741365360686,0.8156495303829523,0.5954585766331144,1.1154692988079207,0.2961529876002545,0
939,C,8,2021-10-15,1,3.0,6.04586,4.4842777,10.558,94173446144.0,-0.9406561025920799,0.0264965770885058,0.0235133415753639,-0.0497992195468117,-0.019869205232927,-0.9776408385320283,-0.8816840332555915,-0.806099136620802,-0.9512302804420155,0.048,0.697,0.255,0.0949900833381009,-0.14154277869515905,-0.545333698611612,-0.6608118586079786,-0.36636813722365197,1.3600399360061872,0.6361035439491209,-0.6992273216009706,0
940,BAC,8,2021-10-15,1,3.0,11.028481,9.886255,3.34,284887842816.0,-0.19409134065346,0.0295866599520275,0.0293305594943431,-0.0648535306676732,-0.0324776807755281,-1.4197370204247555,-1.2373676053877536,-1.4104790485862502,-1.3129482010875142,0.037,0.676,0.287,0.1087607893129366,1.7951926580116633,0.6080931567046437,0.9159723859290745,0.30450675520171805,0.34059812350875684,1.4473378983255514,1.1137868130155464,0
941,WBA,4,2021-10-14,1,4.0,8.645099,6.0676866,2.933,38143172608.0,-3.6438886589284203,0.022890770999048,-0.0369893821863906,0.0131733559807708,0.0029688683834332,0.38924641116387626,0.6105546154657249,-0.5480328972152665,0.059447826549871005,0.027,0.68,0.293,0.135083386135075,5.52695118239798,6.622390330853691,1.7919636328941042,6.150702246337086,6.966969904742054,5.07330963379596,5.877392578478552,-1
942,UNH,11,2021-10-14,1,3.0,22.633718,26.766478,16.111,460772343808.0,1.83414745487919,0.0180422501969585,-0.0140265242046939,0.0085937698641747,-0.0020588045311304,0.1229659187324439,0.08096461187207889,-0.4336942509774823,-0.40450998359022616,0.026,0.664,0.31,0.1177085854104488,-0.7792483493181371,-0.7571876108125568,0.039981138964044954,0.30450675520171805,-0.933704142113031,-1.010948024027268,-1.0902695859300233,0
943,WFC,8,2021-10-14,1,3.0,11.282085,8.713783,4.192,159990677504.0,6.77554535814668,0.0271342777598331,0.0469585508208692,-0.0522592209512165,-0.0341522550496809,-0.1915156388959938,-0.2212808933446048,-0.2780413315411941,-0.30897500462264993,0.062,0.699,0.238,0.0839763445831407,0.9212998390098044,0.17261567051381246,-0.3104153598219669,-0.4622074075701334,-0.42398323586431585,1.4719207575490796,0.04730791029994823,1
944,DPZ,3,2021-10-14,1,3.0,21.808317,25.441366,13.175,12127374336.0,-4.7269009811732206,0.0210277921107968,-0.0107081928601513,-0.0058169883003414,0.0239145743590915,-0.16544116963125471,-0.18419855962291648,-0.43196908641827864,-0.3374445000851702,0.028,0.687,0.285,0.1161511668408219,0.09464446968372171,-0.12162587420972212,0.039981138964044954,0.6239709896899894,0.34059812350875684,0.3656920924903108,-0.27263576051473126,-1
945,USB,8,2021-10-14,1,3.0,11.240093,9.663857,4.983,71716675584.0,0.24966329329255,0.0237242492601961,0.0527170112023563,-0.0650321333885173,-0.0265011504629027,0.9878039864642966,0.7012770489227599,0.7196926428160085,1.2236857412504016,0.029,0.681,0.291,0.0938969435736677,-0.9445794231833538,-1.2162044205812708,-0.6608118586079786,-0.813618065507232,-0.6788436889886734,-0.8142851502390424,-0.8058752118725303,0
946,DAL,5,2021-10-14,1,3.0,13.178693,0.0,-0.112,24469182464.0,-0.50970650627161,0.0220041230966314,0.0055969278084058,0.0205268971335286,-0.0208466200587444,-0.4053648369055767,-0.26125671774611914,-0.6276728720994462,-0.531571036172958,0.037,0.68,0.282,0.1421121212121212,0.47254406708993096,1.2201155697295956,1.2663688847150862,-0.23858244342834342,1.3600399360061872,0.8942235657961669,1.2915332968014794,0
947,FRC,8,2021-10-13,1,3.0,16.836164,19.09368,7.263,24956311552.0,2.6800049161827997,0.0250451973618129,0.0284183607926242,-0.0375729684167927,-0.0236420484451885,-1.7139871885377966,-1.8206952733529187,-0.9644772930724406,-1.5011220879912064,0.021,0.645,0.334,0.1994880952380953,-1.2752415709137868,-1.0985078026918569,-0.3104153598219669,-1.1011358765466763,0.34059812350875684,-1.416565201215483,-1.196917476201583,0
948,BLK,8,2021-10-13,1,3.0,14.172781,15.877696,37.607,90689699840.0,2.84624656048209,0.025778895972097,0.0114233374576884,-0.0154760508730977,-0.0177387943632951,0.39943775310910107,0.4482166182488424,0.9647298553429878,0.43085423489205327,0.02,0.686,0.294,0.0834649072987265,0.02378829517005748,0.20792465588063663,0.039981138964044954,0.4322924489970266,-0.1691227827399583,0.4394406701608954,0.22505439408588127,0
949,JPM,8,2021-10-13,1,3.0,9.876357,7.4615726,15.809,358131499008.0,1.53416224888392,0.0264098457201295,0.0333645349720405,-0.0599247598491801,-0.0370429405267308,-1.4614090540706337,-1.5270401288890065,-0.25236272208896304,-0.7100833548133697,0.045,0.729,0.226,0.0909214798359534,-1.0862917722106822,-1.310361714892802,-0.13521711042896095,-1.037243029649022,-0.42398323586431585,-0.7897022910155141,-1.0547202891728367,0
