,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_eps
841,841,LMT,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/lockheed-martin-corporation-lmt-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/LMT/2021/Q3/,21.709
842,842,PCAR,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/paccar-inc-pcar-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PCAR/2021/Q3/,5.02
843,843,LLY,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/eli-lilly-and-company-lly-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LLY/2021/Q3/,6.55
844,844,GLW,Information Technology,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/corning-glw-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2021/Q3/,1.004
845,845,IVZ,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/invesco-ltd-ivz-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IVZ/2021/Q3/,2.53
846,846,PNR,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/pentair-plc-pnr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PNR/2021/Q3/,3.021
847,847,PKG,Materials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/packaging-corporation-of-america-pkg-q3-2021-earni/,/Users/gyf/Desktop/earning call analysis/PKG/2021/Q3/,7.851
848,848,CNC,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/centene-corporation-cnc-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CNC/2021/Q3/,1.249
849,849,HAS,Consumer Discretionary,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/hasbro-has-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2021/Q3/,3.278
850,850,UPS,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/united-parcel-service-ups-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2021/Q3/,7.355
851,851,UHS,Health Care,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/universal-health-services-inc-clas-uhs-q3-2021-ear/,/Users/gyf/Desktop/earning call analysis/UHS/2021/Q3/,12.423
852,852,SPGI,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/sp-global-inc-spgi-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/SPGI/2021/Q3/,11.599
853,853,RTX,Industrials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/raytheon-technologies-corp-rtx-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/RTX/2021/Q3/,2.2
854,854,BRO,Financials,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/brown-brown-inc-bro-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BRO/2021/Q3/,2.049
855,855,FB,Communication Services,2021-10-26,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/26/facebook-fb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FB/2021/Q3/,13.974
856,856,CDNS,Information Technology,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/cadence-design-systems-inc-cdns-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/CDNS/2021/Q3/,2.48
857,857,KMB,Consumer Staples,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/kimberly-clark-corporation-kmb-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/KMB/2021/Q3/,5.882
858,858,OTIS,Industrials,2021-10-25,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/25/otis-worldwide-corp-otis-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/OTIS/2021/Q3/,2.799
859,859,CE,Materials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/celanese-corporation-ce-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CE/2021/Q3/,24.792
860,860,SLB,Energy,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/schlumberger-limited-slb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SLB/2021/Q3/,1.164
861,861,HON,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/honeywell-international-hon-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HON/2021/Q3/,7.77
862,862,STX,Information Technology,2021-10-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/22/seagate-technology-plc-stx-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q1/,6.795
863,863,HCA,Health Care,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/hca-healthcare-hca-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2021/Q3/,19.533
864,864,RF,Financials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/regions-financial-corporation-rf-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/RF/2021/Q3/,2.669
865,865,VFC,Consumer Discretionary,2021-10-22,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/10/22/vf-corporation-vfc-q2-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/VFC/2022/Q2/,3.12
866,866,AXP,Financials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/american-express-axp-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2021/Q3/,9.573
867,867,WHR,Consumer Discretionary,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/whirlpool-corp-whr-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/WHR/2021/Q3/,31.351
868,868,ROP,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/roper-technologies-inc-rop-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ROP/2021/Q3/,10.537
869,869,T,Communication Services,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/att-t-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2021/Q3/,0.129
870,870,INTC,Information Technology,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/intel-intc-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTC/2021/Q3/,5.158
871,871,ALK,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/alaska-air-group-alk-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2021/Q3/,0.104
872,872,LUV,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/southwest-airlines-luv-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/LUV/2021/Q3/,-0.003
873,873,SNA,Industrials,2021-10-22,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/22/snap-on-sna-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SNA/2021/Q3/,14.653
874,874,SIVB,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/svb-financial-group-sivb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q3/,32.595
875,875,RHI,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/robert-half-international-inc-rhi-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/RHI/2021/Q3/,4.678
876,876,NUE,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/nucor-corporation-nue-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/NUE/2021/Q3/,16.577
877,877,GPC,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/genuine-parts-company-gpc-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/GPC/2021/Q3/,5.609
878,878,CMG,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/chipotle-mexican-grill-inc-cmg-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CMG/2021/Q3/,24.907
879,879,WRB,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/w-r-berkley-corporation-wrb-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/WRB/2021/Q3/,5.565
880,880,FCX,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/freeport-mcmoran-inc-fcx-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FCX/2021/Q3/,2.641
881,881,VLO,Energy,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/valero-energy-vlo-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2021/Q3/,-1.088
882,882,EFX,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/equifax-inc-efx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EFX/2021/Q3/,5.654
883,883,AAL,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/american-airlines-group-aal-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2021/Q3/,-5.184
884,884,DOW,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/the-dow-chemical-company-dow-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DOW/2021/Q3/,7.705
885,885,POOL,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/pool-corporation-pool-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/POOL/2021/Q3/,14.753
886,886,CCI,Real Estate,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/crown-castle-international-corp-cci-q3-2021-earnin/,/Users/gyf/Desktop/earning call analysis/CCI/2021/Q3/,2.871
887,887,TSCO,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/tractor-supply-company-tsco-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TSCO/2021/Q3/,7.821
888,888,IPG,Communication Services,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/the-interpublic-group-of-companies-inc-ipg-q3-2021/,/Users/gyf/Desktop/earning call analysis/IPG/2021/Q3/,1.771
889,889,PPG,Materials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/ppg-industries-inc-ppg-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/PPG/2021/Q3/,5.951
890,890,UNP,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/union-pacific-corporation-unp-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/UNP/2021/Q3/,9.335
891,891,GL,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/globe-life-inc-gl-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GL/2021/Q3/,7.385
892,892,ALLE,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/allegion-plc-alle-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ALLE/2021/Q3/,5.086
893,893,KEY,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/keycorp-key-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2021/Q3/,2.567
894,894,IQV,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/iqvia-holdings-inc-iqv-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/IQV/2021/Q3/,3.929
895,895,MMC,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/marsh-mclennan-companies-inc-mmc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MMC/2021/Q3/,5.29
896,896,DGX,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/quest-diagnostics-inc-dgx-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/DGX/2021/Q3/,16.633
897,897,DFS,Financials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/discover-financial-services-dfs-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/DFS/2021/Q3/,16.724
898,898,DHR,Health Care,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/danaher-corporation-dhr-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q3/,7.882
899,899,TSLA,Consumer Discretionary,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/tesla-tsla-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q3/,3.062
900,900,UAL,Industrials,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/united-airlines-holdings-inc-ual-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/UAL/2021/Q3/,-10.198
901,901,KMI,Energy,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/kinder-morgan-kmi-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2021/Q3/,0.768
902,902,ASML,Information Technology,2021-10-21,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/21/asml-holding-nv-asml-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ASML/2021/Q3/,15.017
903,903,MTB,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/m-t-bank-mtb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2021/Q3/,13.946
904,904,IBM,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/ibm-ibm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2021/Q3/,5.283
905,905,LVS,Consumer Discretionary,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/las-vegas-sands-lvs-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q3/,-1.499
906,906,LRCX,Information Technology,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/lam-research-corporation-lrcx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q3/,29.588
907,907,CSX,Industrials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/csx-corporation-csx-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/CSX/2021/Q3/,1.589
908,908,CMA,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/comerica-incorporated-cma-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CMA/2021/Q3/,8.031
909,909,CFG,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/citizens-financial-group-inc-cfg-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/CFG/2021/Q3/,4.77
910,910,ANTM,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/anthem-inc-antm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q3/,22.228
911,911,NTRS,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/northern-trust-corp-ntrs-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/NTRS/2021/Q3/,6.34
912,912,MKTX,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/marketaxess-holdings-inc-mktx-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MKTX/2021/Q3/,7.31
913,913,ABT,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/abbott-laboratories-abt-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q3/,4.03
914,914,NEE,Utilities,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nextera-energy-inc-nee-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q3/,0.614
915,915,BKR,Energy,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/baker-hughes-co-bkr-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BKR/2021/Q3/,0.18
916,916,VZ,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/verizon-communications-inc-vz-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/VZ/2021/Q3/,5.32
917,917,BIIB,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/biogen-inc-biib-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q3/,10.217
918,918,NDAQ,Financials,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/nasdaq-inc-ndaq-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NDAQ/2021/Q3/,6.872
919,919,NFLX,Communication Services,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/netflix-nflx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q3/,11.091
920,920,ISRG,Health Care,2021-10-20,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/20/intuitive-surgical-isrg-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2021/Q3/,4.638
921,921,OMC,Communication Services,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/omnicom-group-inc-omc-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/OMC/2021/Q3/,6.42
922,922,DOV,Industrials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/dover-corporation-dov-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DOV/2021/Q3/,6.489
923,923,TRV,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-travelers-companies-inc-trv-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/TRV/2021/Q3/,14.281
924,924,FITB,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/fifth-third-bancorp-fitb-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/FITB/2021/Q3/,3.618
925,925,SBNY,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/signature-bank-sbny-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2021/Q3/,13.954
926,926,JNJ,Health Care,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/johnson-johnson-jnj-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q3/,6.691
927,927,HAL,Energy,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/halliburton-hal-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2021/Q3/,0.447
928,928,PM,Consumer Staples,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/philip-morris-international-inc-pm-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/PM/2021/Q3/,5.74
929,929,PG,Consumer Staples,2021-10-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/19/the-procter-gamble-company-pg-q1-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/PG/2022/Q1/,5.472
930,930,SYF,Financials,2021-10-19,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/19/synchrony-financial-syf-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SYF/2021/Q3/,7.069
931,931,ZION,Financials,2021-10-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/18/zions-bancorp-na-zion-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q3/,7.078
932,932,PNC,Financials,2021-10-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/16/pnc-financial-services-pnc-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2021/Q3/,10.173
933,933,PLD,Real Estate,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/prologis-inc-pld-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2021/Q3/,2.644
934,934,JBHT,Industrials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/jb-hunt-transport-services-inc-jbht-q3-2021-earnin/,/Users/gyf/Desktop/earning call analysis/JBHT/2021/Q3/,6.3
935,935,TFC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/truist-financial-corporation-tfc-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/TFC/2021/Q3/,4.238
936,936,C,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/citigroup-c-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2021/Q3/,10.558
937,937,BAC,Financials,2021-10-15,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/15/bank-of-america-bac-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q3/,3.34
938,938,WBA,Consumer Staples,2021-10-14,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/10/14/walgreens-boots-alliance-inc-wba-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/WBA/2021/Q4/,2.933
939,939,UNH,Health Care,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/unitedhealth-group-unh-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2021/Q3/,16.111
940,940,WFC,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/wells-fargo-wfc-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q3/,4.192
941,941,DPZ,Consumer Discretionary,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/dominos-pizza-inc-dpz-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DPZ/2021/Q3/,13.175
942,942,USB,Financials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/us-bancorp-usb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/USB/2021/Q3/,4.983
943,943,DAL,Industrials,2021-10-14,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/14/delta-air-lines-dal-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2021/Q3/,-0.112
944,944,FRC,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/first-republic-bank-frc-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2021/Q3/,7.263
945,945,BLK,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/blackrock-blk-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BLK/2021/Q3/,37.607
946,946,JPM,Financials,2021-10-13,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/13/jpmorgan-chase-jpm-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2021/Q3/,15.809
947,947,FAST,Industrials,2021-10-12,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/12/fastenal-co-fast-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FAST/2021/Q3/,1.54
948,948,CAG,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/conagra-brands-inc-cag-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q1/,2.481
949,949,LW,Consumer Staples,2021-10-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/10/07/lamb-weston-holdings-inc-lw-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q1/,1.75
950,950,STZ,Consumer Staples,2021-10-06,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/10/06/constellation-brands-stz-q2-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q2/,3.872
951,951,PEP,Consumer Staples,2021-10-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/10/05/pepsico-inc-pep-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PEP/2021/Q3/,5.87
952,952,PAYX,Information Technology,2021-09-30,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/30/paychex-payx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q1/,3.52
953,953,MKC,Consumer Staples,2021-09-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/30/mccormick-co-inc-mkc-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q3/,2.82
954,954,CTAS,Industrials,2021-09-29,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/09/29/cintas-corporation-ctas-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTAS/2022/Q1/,10.702
955,955,FDS,Financials,2021-09-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/28/factset-research-systems-inc-fds-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q4/,10.53
956,956,CCL,Consumer Discretionary,2021-09-24,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/09/24/carnival-corporation-ccl-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q3/,-8.46
957,957,COST,Consumer Staples,2021-09-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/09/24/costco-wholesale-cost-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2021/Q4/,11.63
